scenario,orchard_id,block_id,row_id,tree_id,tree_global_id,mission_id,flight_id,orthomosaic_id,total_images,total_detected_fruits,young_count,green_count,half_count,red_count,expected_harvestable_fruit_count,current_harvest_ready_fruit_count,expected_marketable_future_production_kg_before_disease_loss,future_production_disease_loss_kg,disease_adjusted_marketable_future_production_kg,current_harvest_ready_estimated_kg_before_disease_loss,current_harvest_ready_disease_loss_kg,disease_adjusted_current_harvest_ready_kg,avg_composite_disease_index,disease_loss_factor,disease_loss_pct,avg_detection_confidence,visible_stress_score,canopy_gap_pct,tree_latitude,tree_longitude,tree_centroid_latitude,tree_centroid_longitude,orthomosaic_pixel_x,orthomosaic_pixel_y,local_x_m,local_y_m,gps_match_distance_m,gps_match_status,gps_source,mapping_method,is_simulated_gps
Conservative,ORCHARD_03,BLOCK_01,ROW_04,O03_B01_R04_T014,O03_B01_R04_T014,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,21,0,21,0,0,17.22,0.0,0.1758054375,0.070322175,0.1054832625,0.0,0.0,0.0,65.33603084597954,0.4,40.0,0.7648417495545887,4.0,6.789794921875,26.720215594681996,88.42065370890082,26.720215594681996,88.42065370890082,1300,480,65,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_01,ROW_04,O03_B01_R04_T015,O03_B01_R04_T015,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,17,0,17,0,0,13.94,0.0,0.14231868749999999,0.056927475,0.08539121249999998,0.0,0.0,0.0,70.13417399920333,0.4,40.0,0.7739159079159007,4.0,11.053955078125,26.720215594681996,88.42070399420088,26.720215594681996,88.42070399420088,1400,480,70,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_01,ROW_04,O03_B01_R04_T016,O03_B01_R04_T016,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,25,0,25,0,0,20.5,0.0,0.2092921875,0.08371687500000001,0.12557531249999998,0.0,0.0,0.0,65.06238197994726,0.4,40.0,0.7446776807308197,5.0,8.366943359375,26.720215594681996,88.42075427950094,26.720215594681996,88.42075427950094,1500,480,75,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_01,ROW_04,O03_B01_R04_T017,O03_B01_R04_T017,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,17,0,17,0,0,13.94,0.0,0.14231868749999999,0.035579671874999996,0.10673901562499999,0.0,0.0,0.0,52.156905095594546,0.25,25.0,0.7467438911690432,4.0,11.557861328125,26.720215594681996,88.420804564801,26.720215594681996,88.420804564801,1600,480,80,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_01,ROW_04,O03_B01_R04_T018,O03_B01_R04_T018,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,21,0,21,0,0,17.22,0.0,0.1758054375,0.043951359375,0.131854078125,0.0,0.0,0.0,53.64986748134796,0.25,25.0,0.7175207648958478,4.0,8.362060546875,26.720215594681996,88.42085485010107,26.720215594681996,88.42085485010107,1700,480,85,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_01,ROW_04,O03_B01_R04_T019,O03_B01_R04_T019,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,22,0,22,0,0,18.04,0.0,0.184177125,0.04604428125,0.13813284375,0.0,0.0,0.0,44.81603828260257,0.25,25.0,0.7593590996482156,5.0,7.257812499999999,26.720215594681996,88.42090513540113,26.720215594681996,88.42090513540113,1800,480,90,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_01,ROW_04,O03_B01_R04_T020,O03_B01_R04_T020,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,19,0,19,0,0,15.579999999999998,0.0,0.1590620625,0.039765515625,0.11929654687499999,0.0,0.0,0.0,47.450993034024265,0.25,25.0,0.7744136452674866,5.0,9.2646484375,26.720215594681996,88.42095542070119,26.720215594681996,88.42095542070119,1900,480,95,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_01,ROW_04,O03_B01_R04_T021,O03_B01_R04_T021,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,24,0,24,0,0,19.68,0.0,0.20092050000000003,0.05023012500000001,0.15069037500000002,0.0,0.0,0.0,54.607026372036444,0.25,25.0,0.7670376226305962,4.0,5.080322265625,26.720215594681996,88.42100570600125,26.720215594681996,88.42100570600125,2000,480,100,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_01,ROW_04,O03_B01_R04_T022,O03_B01_R04_T022,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,22,0,22,0,0,18.04,0.0,0.184177125,0.04604428125,0.13813284375,0.0,0.0,0.0,44.926944310264226,0.25,25.0,0.7931198111989282,5.0,7.243408203125,26.720215594681996,88.42105599130132,26.720215594681996,88.42105599130132,2100,480,105,24,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_01,O03_B02_R01_T001,O03_B02_R01_T001,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,20,0,20,0,0,16.4,0.0,0.16743375,0.0418584375,0.12557531249999998,0.0,0.0,0.0,48.6725200990995,0.25,25.0,0.7941533222794532,5.0,4.861328125,26.720359324469996,88.4212068472015,26.720359324469996,88.4212068472015,2400,800,120,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_01,O03_B02_R01_T002,O03_B02_R01_T002,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,22,0,22,0,0,18.04,0.0,0.184177125,0.04604428125,0.13813284375,0.0,0.0,0.0,46.04645056646432,0.25,25.0,0.7731780165975745,5.0,6.517333984375,26.720359324469996,88.42125713250157,26.720359324469996,88.42125713250157,2500,800,125,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_01,O03_B02_R01_T003,O03_B02_R01_T003,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,15,0,15,0,0,12.299999999999999,0.0,0.12557531249999998,0.031393828124999995,0.09418148437499999,0.0,0.0,0.0,45.70000138292715,0.25,25.0,0.6998415132363637,4.0,10.389404296875,26.720359324469996,88.42130741780163,26.720359324469996,88.42130741780163,2600,800,130,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_01,O03_B02_R01_T004,O03_B02_R01_T004,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,7,6,1,0,0,5.02,0.0,0.0512510625,0.012812765625,0.038438296875,0.0,0.0,0.0,57.47851713860805,0.25,25.0,0.6302197532994407,5.0,15.315673828125002,26.720359324469996,88.42135770310169,26.720359324469996,88.42135770310169,2700,800,135,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_01,O03_B02_R01_T005,O03_B02_R01_T005,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,5,1,4,0,0,3.9799999999999995,0.0,0.0347230125,0.008680753125,0.026042259374999998,0.0,0.0,0.0,48.13127403178157,0.25,25.0,0.589079487323761,4.0,16.825439453125,26.720359324469996,88.42140798840175,26.720359324469996,88.42140798840175,2800,800,140,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_01,O03_B02_R01_T006,O03_B02_R01_T006,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,19,0,19,0,0,15.579999999999998,0.0,0.1590620625,0.039765515625,0.11929654687499999,0.0,0.0,0.0,39.91920211517485,0.25,25.0,0.7457500664811385,4.0,7.909912109375,26.720359324469996,88.42145827370182,26.720359324469996,88.42145827370182,2900,800,145,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_01,O03_B02_R01_T007,O03_B02_R01_T007,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,14,0,14,0,0,11.479999999999999,0.0,0.11720362499999998,0.029300906249999994,0.08790271874999998,0.0,0.0,0.0,39.331410332848805,0.25,25.0,0.771909407206944,4.0,7.820068359375,26.720359324469996,88.42150855900188,26.720359324469996,88.42150855900188,3000,800,150,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_01,O03_B02_R01_T008,O03_B02_R01_T008,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,13,0,13,0,0,10.66,0.0,0.1088319375,0.027207984375,0.08162395312500001,0.0,0.0,0.0,50.39319172130827,0.25,25.0,0.6966659151590787,4.0,9.481201171875,26.720359324469996,88.42155884430194,26.720359324469996,88.42155884430194,3100,800,155,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_01,O03_B02_R01_T009,O03_B02_R01_T009,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,12,0,12,0,0,9.84,0.0,0.10046025000000001,0.025115062500000004,0.07534518750000001,0.0,0.0,0.0,45.89697406012578,0.25,25.0,0.7073317617177963,4.0,2.613037109375,26.720359324469996,88.421609129602,26.720359324469996,88.421609129602,3200,800,160,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_01,O03_B02_R01_T010,O03_B02_R01_T010,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,13,0,13,0,0,10.66,0.0,0.1088319375,0.027207984375,0.08162395312500001,0.0,0.0,0.0,52.57584831460781,0.25,25.0,0.7305823793778052,5.0,4.5615234375,26.720359324469996,88.42165941490207,26.720359324469996,88.42165941490207,3300,800,165,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_01,O03_B02_R01_T011,O03_B02_R01_T011,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,19,0,19,0,0,15.579999999999998,0.0,0.1590620625,0.019087447499999997,0.139974615,0.0,0.0,0.0,30.20622632270027,0.12,12.0,0.7467246541851446,5.0,3.976318359375,26.720359324469996,88.42170970020213,26.720359324469996,88.42170970020213,3400,800,170,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_01,O03_B02_R01_T012,O03_B02_R01_T012,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,12,0,12,0,0,9.84,0.0,0.10046025000000001,0.025115062500000004,0.07534518750000001,0.0,0.0,0.0,58.148321202356044,0.25,25.0,0.7714161053299904,5.0,6.068359375,26.720359324469996,88.42175998550219,26.720359324469996,88.42175998550219,3500,800,175,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_01,O03_B02_R01_T013,O03_B02_R01_T013,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,21,0,21,0,0,17.22,0.0,0.1758054375,0.043951359375,0.131854078125,0.0,0.0,0.0,53.16089016745189,0.25,25.0,0.7915856625352587,5.0,2.07080078125,26.720359324469996,88.42181027080225,26.720359324469996,88.42181027080225,3600,800,180,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_01,O03_B02_R01_T014,O03_B02_R01_T014,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,21,0,21,0,0,17.22,0.0,0.1758054375,0.0210966525,0.154708785,0.0,0.0,0.0,32.67284777713455,0.12,12.0,0.7328988852955046,5.0,4.279052734375,26.720359324469996,88.42186055610232,26.720359324469996,88.42186055610232,3700,800,185,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_01,O03_B02_R01_T015,O03_B02_R01_T015,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,12,0,12,0,0,9.84,0.0,0.10046025000000001,0.025115062500000004,0.07534518750000001,0.0,0.0,0.0,58.50671945941901,0.25,25.0,0.7245122914512953,4.0,8.8740234375,26.720359324469996,88.42191084140237,26.720359324469996,88.42191084140237,3800,800,190,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_01,O03_B02_R01_T016,O03_B02_R01_T016,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,4,0,4,0,0,3.28,0.0,0.036531,0.014612400000000001,0.0219186,0.0,0.0,0.0,60.638084583689604,0.4,40.0,0.8276051580905914,3.0,11.514892578125,26.720359324469996,88.42196112670243,26.720359324469996,88.42196112670243,3900,800,195,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_01,O03_B02_R01_T017,O03_B02_R01_T017,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,4,0,4,0,0,3.28,0.0,0.03957525,0.0098938125,0.029681437499999998,0.0,0.0,0.0,52.87463863222124,0.25,25.0,0.6147833094000816,2.0,4.0703125,26.720359324469996,88.42201141200249,26.720359324469996,88.42201141200249,4000,800,200,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_01,O03_B02_R01_T018,O03_B02_R01_T018,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,3,0,3,0,0,2.46,0.0,0.025115062500000004,0.010046025000000002,0.015069037500000002,0.0,0.0,0.0,78.52018615547166,0.4,40.0,0.802645762761434,4.0,9.181396484375,26.720359324469996,88.42206169730255,26.720359324469996,88.42206169730255,4100,800,205,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_01,O03_B02_R01_T019,O03_B02_R01_T019,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,20,0,20,0,0,16.4,0.0,0.16743375,0.0669735,0.10046024999999999,0.0,0.0,0.0,76.2130544945216,0.4,40.0,0.6563119783997535,4.0,4.950927734375,26.720359324469996,88.42211198260262,26.720359324469996,88.42211198260262,4200,800,210,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_01,O03_B02_R01_T020,O03_B02_R01_T020,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,29,0,29,0,0,23.779999999999998,0.0,0.24277893749999999,0.021850104375,0.220928833125,0.0,0.0,0.0,23.14531738756413,0.09,9.0,0.7656585646086725,4.0,2.14111328125,26.720359324469996,88.42216226790268,26.720359324469996,88.42216226790268,4300,800,215,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_01,O03_B02_R01_T021,O03_B02_R01_T021,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,36,0,36,0,0,29.52,0.0,0.30138075,0.018082844999999997,0.28329790499999996,0.0,0.0,0.0,23.58513414059096,0.06,6.0,0.785064272582531,4.0,2.58154296875,26.720359324469996,88.42221255320274,26.720359324469996,88.42221255320274,4400,800,220,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_01,O03_B02_R01_T022,O03_B02_R01_T022,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,31,0,31,0,0,25.419999999999998,0.0,0.25952231249999996,0.023357008124999995,0.23616530437499997,0.0,0.0,0.0,28.705053603595577,0.09,9.0,0.8137202878152171,4.0,5.548583984375,26.720359324469996,88.4222628385028,26.720359324469996,88.4222628385028,4500,800,225,40,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_02,O03_B02_R02_T001,O03_B02_R02_T001,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,25,0,25,0,0,20.5,0.0,0.2092921875,0.03348675,0.1758054375,0.0,0.0,0.0,34.793549158961014,0.16,16.0,0.7733258283138276,5.0,15.967529296875,26.720431189363996,88.4212068472015,26.720431189363996,88.4212068472015,2400,960,120,48,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_02,O03_B02_R02_T002,O03_B02_R02_T002,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,23,0,23,0,0,18.86,0.0,0.19254881249999997,0.04813720312499999,0.14441160937499997,0.0,0.0,0.0,38.397368265076146,0.25,25.0,0.7742279767990112,5.0,9.925048828125,26.720431189363996,88.42125713250157,26.720431189363996,88.42125713250157,2500,960,125,48,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_02,O03_B02_R02_T003,O03_B02_R02_T003,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,22,0,22,0,0,18.04,0.0,0.184177125,0.04604428125,0.13813284375,0.0,0.0,0.0,46.87628656763882,0.25,25.0,0.7647836492820219,5.0,7.886474609374999,26.720431189363996,88.42130741780163,26.720431189363996,88.42130741780163,2600,960,130,48,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_02,O03_B02_R02_T004,O03_B02_R02_T004,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,23,0,23,0,0,18.86,0.0,0.19254881249999997,0.04813720312499999,0.14441160937499997,0.0,0.0,0.0,46.5365943414611,0.25,25.0,0.7950109476628511,5.0,8.988037109375,26.720431189363996,88.42135770310169,26.720431189363996,88.42135770310169,2700,960,135,48,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_02,O03_B02_R02_T005,O03_B02_R02_T005,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,20,0,20,0,0,16.4,0.0,0.16743375,0.0418584375,0.12557531249999998,0.0,0.0,0.0,41.43832445230693,0.25,25.0,0.7998894304037094,5.0,7.673583984375,26.720431189363996,88.42140798840175,26.720431189363996,88.42140798840175,2800,960,140,48,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_02,O03_B02_R02_T006,O03_B02_R02_T006,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,29,0,29,0,0,23.779999999999998,0.0,0.24277893749999999,0.060694734374999997,0.18208420312499998,0.0,0.0,0.0,55.89037382615765,0.25,25.0,0.7489251463577665,4.0,11.563232421875,26.720431189363996,88.42145827370182,26.720431189363996,88.42145827370182,2900,960,145,48,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_02,O03_B02_R02_T007,O03_B02_R02_T007,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,22,0,22,0,0,18.04,0.0,0.184177125,0.07367085,0.110506275,0.0,0.0,0.0,68.80248624436773,0.4,40.0,0.7064306857911024,4.0,5.345947265625,26.720431189363996,88.42150855900188,26.720431189363996,88.42150855900188,3000,960,150,48,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_02,O03_B02_R02_T008,O03_B02_R02_T008,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,28,0,28,0,0,22.959999999999997,0.0,0.23440724999999996,0.05860181249999999,0.17580543749999997,0.0,0.0,0.0,45.78878480697624,0.25,25.0,0.7615215639982905,5.0,4.974853515625,26.720431189363996,88.42155884430194,26.720431189363996,88.42155884430194,3100,960,155,48,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_02,O03_B02_R02_T009,O03_B02_R02_T009,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,31,0,31,0,0,25.419999999999998,0.0,0.25952231249999996,0.031142677499999993,0.22837963499999997,0.0,0.0,0.0,33.5057911645592,0.12,12.0,0.78160957463326,5.0,9.1044921875,26.720431189363996,88.421609129602,26.720431189363996,88.421609129602,3200,960,160,48,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_02,O03_B02_R02_T010,O03_B02_R02_T010,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,32,0,32,0,0,26.24,0.0,0.26789399999999997,0.03214727999999999,0.23574671999999997,0.0,0.0,0.0,28.835972598562964,0.12,12.0,0.7764396360144019,5.0,7.548828125,26.720431189363996,88.42165941490207,26.720431189363996,88.42165941490207,3300,960,165,48,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_02,O03_B02_R02_T011,O03_B02_R02_T011,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,28,0,28,0,0,22.959999999999997,0.0,0.23440724999999996,0.028128869999999993,0.20627837999999996,0.0,0.0,0.0,31.795825990520047,0.12,12.0,0.7465688320142883,4.0,4.6533203125,26.720431189363996,88.42170970020213,26.720431189363996,88.42170970020213,3400,960,170,48,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_02,O03_B02_R02_T012,O03_B02_R02_T012,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,29,0,29,0,0,23.779999999999998,0.0,0.24277893749999999,0.029133472499999997,0.21364546499999998,0.0,0.0,0.0,27.778883928797097,0.12,12.0,0.7087453860661079,5.0,5.320556640625,26.720431189363996,88.42175998550219,26.720431189363996,88.42175998550219,3500,960,175,48,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_02,O03_B02_R02_T013,O03_B02_R02_T013,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,32,0,32,0,0,26.24,0.0,0.26789399999999997,0.03214727999999999,0.23574671999999997,0.0,0.0,0.0,29.724178772599025,0.12,12.0,0.7114621251821518,5.0,6.247314453125,26.720431189363996,88.42181027080225,26.720431189363996,88.42181027080225,3600,960,180,48,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_02,O03_B02_R02_T014,O03_B02_R02_T014,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,30,0,30,0,0,24.599999999999998,0.0,0.25115062499999996,0.04018409999999999,0.21096652499999996,0.0,0.0,0.0,33.5131910857058,0.16,16.0,0.8021624604860942,5.0,5.68359375,26.720431189363996,88.42186055610232,26.720431189363996,88.42186055610232,3700,960,185,48,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_02,O03_B02_R02_T015,O03_B02_R02_T015,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,27,0,27,0,0,22.139999999999997,0.0,0.22603556249999993,0.02034320062499999,0.20569236187499992,0.0,0.0,0.0,23.0152929115229,0.09,9.0,0.7780435339168266,4.0,6.4833984375,26.720431189363996,88.42191084140237,26.720431189363996,88.42191084140237,3800,960,190,48,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_02,O03_B02_R02_T016,O03_B02_R02_T016,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,35,0,35,0,0,28.7,0.0,0.2930090624999999,0.035161087499999986,0.25784797499999995,0.0,0.0,0.0,32.943063585214375,0.12,12.0,0.766888085433415,5.0,6.388183593750001,26.720431189363996,88.42196112670243,26.720431189363996,88.42196112670243,3900,960,195,48,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_03,BLOCK_02,ROW_02,O03_B02_R02_T017,O03_B02_R02_T017,MISSION_001,FLIGHT_ORCHARD_03,ORTHO_ORCHARD_03,1,42,0,42,0,0,34.44,0.0,0.351610875,0.08790271875,0.26370815625,0.0,0.0,0.0,36.85543013774542,0.25,25.0,0.7621424616802306,5.0,4.9755859375,26.720431189363996,88.42201141200249,26.720431189363996,88.42201141200249,4000,960,200,48,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
